rootId,shortName,address,phone,schedule,yandexLocation.latitude,yandexLocation.longitude
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, GUVENEVLER MAHALLESI CINNAH CADDE NO: 6 CANKAYA ANKARA",+90 (312) 4285975,пн-пт: 08:30-17:00,39.900286,32.859032
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, CUMHURIYET MAHALLESI MITHATPASA CADDE NO: 8 CANKAYA ANKARA",+90 (312) 4372705,пн-пт: 08:30-17:00,39.925452,32.855788
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, SOGUTOZU MAHALLESI 2179 CADDE NO: 5 CANKAYA ANKARA",+90 (312) 2842301,пн-пт: 08:30-17:00,39.911938,32.788705
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, SOGUTOZU MAHALLESI 2177 CADDE NO: 10 A CANKAYA ANKARA",+90 (312) 2869753,пн-пт: 08:30-17:00,39.912096,32.796019
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, SOGUTOZU MAHALLESI 2180 CADDE NO: 63 CANKAYA ANKARA",+90 (312) 2229360,пн-пт: 08:30-17:00,39.910904,32.793335
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, SOGUTOZU MAHALLESI 2180 CADDE NO: 5 A CANKAYA ANKARA",+90 (312) 2879436,пн-пт: 08:30-17:00,39.910832,32.801705
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, MUSTAFA KEMAL MAHALLESI 2079 CADDE NO: 5 CANKAYA ANKARA",+90 (312) 2870147,пн-пт: 08:30-17:00,39.910764,32.742487
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, CIGDEMTEPE MAHALLESI AYDAN CADDE NO: 129 A YENIMAHALLE ANKARA",+90 (312) 5145824,пн-пт: 08:30-17:00,39.990548,32.795017
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, GUZELYAKA MAHALLESI GUVENTEPE CADDE NO: 119 B YENIMAHALLE ANKARA",+90 (312) 3165562,пн-пт: 08:30-17:00,39.976413,32.800648
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, PAMUKLAR MAHALLESI YOLAGZI SOKAK NO: 2 B YENIMAHALLE ANKARA",+90 (312) 3153575,пн-пт: 08:30-17:00,39.981763,32.805801
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, KALETEPE MAHALLESI UNSAL CADDE NO: 3 YENIMAHALLE ANKARA",+90 (312) 3383815,пн-пт: 08:30-17:00,39.982835,32.792857
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, AYDINLIKEVLER MAHALLESI SEHIT MUSTAFA BAS CADDE NO: 79 ALTINDAG ANKARA",+90 (312) 3495747,пн-пт: 08:30-17:00,39.960794,32.878785
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, YILDIZTEPE MAHALLESI 162 CADDE NO: 26 ALTINDAG ANKARA",+90 (312) 3404038,пн-пт: 08:30-17:00,39.973972,32.899711
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, UNIVERSITELER MAHALLESI DUMLUPINAR BULVAR NO: 54 - CANKAYA ANKARA",+90 (312) 2120657,пн-пт: 08:30-17:00,39.911956000000004,32.811697
ST01235,Getmoneyglobal at POST OFFICE,"г. БУРСА, VAKIF MAHALLESI VAKIF KOYU YOLU CADDE NO: 49 -1 YILDIRIM BURSA",+90 (224) 3615135,пн-пт: 08:30-17:00,40.217123,29.145169
ST01235,Getmoneyglobal at POST OFFICE,"г. БУРСА, SAMANLI MAHALLESI KOCAALI CADDE NO: 1 YILDIRIM BURSA",+90 (224) 3611187,пн-пт: 08:30-17:00,40.232138,29.121618
ST01235,Getmoneyglobal at POST OFFICE,"г. БУРСА, YAVUZSELIM MAHALLESI SUDEPOSU CADDE NO: 73 A YILDIRIM BURSA",+90 (224) 3711322,пн-пт: 08:30-17:00,40.195902,29.116584
ST01235,Getmoneyglobal at POST OFFICE,"г. БУРСА, MEVLANA MAHALLESI YAVER SOKAK NO: 42 A YILDIRIM BURSA",+90 (224) 3677753,пн-пт: 08:30-17:00,40.202261,29.11376
ST01235,Getmoneyglobal at POST OFFICE,"г. БУРСА, VATAN MAHALLESI 2. VATAN CADDE NO: 4 YILDIRIM BURSA",+90 (224) 3648992,пн-пт: 08:30-17:00,40.199933,29.088942
ST01235,Getmoneyglobal at POST OFFICE,"г. БУРСА, KAZIM KARABEKIR MAHALLESI 2. KERVAN SOKAK NO: 71 YILDIRIM BURSA",+90 (224) 3638788,пн-пт: 08:30-17:00,40.199679,29.099282
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, KUCUKKUYU KOYU/SAHIL MEVKII MEHMET DEDE EFENDI CADDE NO: 13 AYVACIK CANAKKALE",+90 (286) 8141419,пн-пт: 08:30-17:00,39.603753,26.401857
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, CUMHURIYET MAHALLESI ATATURK CADDE NO: 33 -1 CAN CANAKKALE",+90 (286) 4847222,пн-пт: 08:30-17:00,41.011217,28.639606
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, UMMUHAN MAHALLESI CUMHURIYET CADDE NO: 4 AYVACIK CANAKKALE",+90 (286) 7731419,пн-пт: 08:30-17:00,39.600439,26.40324
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, KEMALPASA MAHALLESI INONU CADDE NO: 78 MERKEZ CANAKKALE",+90 (286) 2635477,пн-пт: 08:30-17:00,40.149485,26.406592
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, KEMALPASA MAHALLESI CUMHURIYET CADDE NO: 38 ECEABAT CANAKKALE",+90 (288) 2121013,пн-пт: 08:30-17:00,40.186988,26.358571
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, CAMIKEBIR MAHALLESI BARANSEL CADDE NO: 28 EZINE CANAKKALE",+90 (286) 6385871,пн-пт: 08:30-17:00,40.160793,26.410015
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, CAMIIKEBIR MAHALLESI CUMHURIYET OKULU CADDE NO: 3 GELIBOLU CANAKKALE",+90 (286) 6287891,пн-пт: 08:30-17:00,40.408614,26.671301
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, FATIH MAHALLESI INONU CADDE NO: 10 GOKCEADA CANAKKALE",+90 (288) 2141974,пн-пт: 08:30-17:00,40.194177,25.904428
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, CUMHURIYET MAHALLESI ATATURK CADDE NO: 30 LAPSEKI CANAKKALE",+90 (286) 5661646,пн-пт: 08:30-17:00,40.346628,26.684551
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, YENI MAHALLESI BIGA CADDE NO: 5 YENICE CANAKKALE",+90 (286) 4948497,пн-пт: 08:30-17:00,39.929238,27.258522
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, UMURBEY KOYU/UMURBEY MERKEZ MEVKII CARSI MEYDAN NO: 8 LAPSEKI CANAKKALE",+90 (286) 6181419,пн-пт: 08:30-17:00,40.236004,26.606621
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, PAZARKOY KOYU/ISTIKLAL MEVKII OVA SOKAK NO: 4 YENICE CANAKKALE",+90 (286) 5427518,пн-пт: 08:30-17:00,40.37728,26.717703
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, KALKIM KOYU/ATATURK MEVKII CAMII MEYDAN NO: 11 YENICE CANAKKALE",+90 (286) 5121419,пн-пт: 08:30-17:00,39.929543,27.259331
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, MAHMUDIYE KOYU/ATATURK MEVKII OKUL SOKAK NO: 1 EZINE CANAKKALE",+90 (286) 6978219,пн-пт: 08:30-17:00,39.874299,26.238592
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, GEYIKLI KOYU/HURRIYET MEVKII ATATURK CADDE NO: 12 EZINE CANAKKALE",+90 (286) 7121419,пн-пт: 08:30-17:00,39.808491,26.20664
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, BARBAROS MAHALLESI ADLIYE CADDE NO: 2 /1 MERKEZ CANAKKALE",+90 (286) 2136629,пн-пт: 08:30-17:00,40.118879,26.414803
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, BARBAROS MAHALLESI YILDIZ SOKAK NO: 4 D MERKEZ CANAKKALE",+90 (286) 2135384,пн-пт: 08:30-17:00,40.136907,26.409106
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, ESENLER MAHALLESI CUMHURIYET CADDE NO: 3 MERKEZ CANAKKALE",+90 (286) 2143948,пн-пт: 08:30-17:00,40.161239,26.416093
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, KEPEZ KOYU/CUMHURIYET MEVKII HARMANLIK SOKAK NO: 12 /5 MERKEZ CANAKKALE",+90 (286) 3165044,пн-пт: 08:30-17:00,40.095573,26.391931
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, CEVAT PASA MAHALLESI PIRIREIS CADDE NO: 63 A MERKEZ CANAKKALE",+90 (286) 2174219,пн-пт: 08:30-17:00,40.153209,26.416053
ST01235,Getmoneyglobal at POST OFFICE,"г. ЧАНАККАЛЕ, BARBAROS MAHALLESI PROF. DR SEVIM BULUC SOKAK NO: 38 MERKEZ CANAKKALE",+90 (286) 3161009,пн-пт: 08:30-17:00,40.115806,26.415621
ST01235,Getmoneyglobal at POST OFFICE,"г. ГАЗИАНТЕП, YENI MAHALLESI MAASKUYU CADDE NO: 161 A SEHITKAMIL GAZIANTEP",+90 (342) 2303663,пн-пт: 08:30-17:00,37.068667,37.419163
ST01235,Getmoneyglobal at POST OFFICE,"г. ГАЗИАНТЕП, GOLLUCE MAHALLESI 25095 NOLU SOKAK NO: 2 M SEHITKAMIL GAZIANTEP",+90 (342) 5172303,пн-пт: 08:30-17:00,37.075294,37.411239
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, MESUDIYE MAHALLESI CAMII KEBIR CADDE NO: 2 ALUCRA GIRESUN",+90 (456) 2131001,пн-пт: 08:30-17:00,40.31877,38.765396
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, BULANCAK MAHALLESI SHT. OGUZ TURUDU CADDE NO: 7 BULANCAK GIRESUN",+90 (454) 3813122,пн-пт: 08:30-17:00,40.938915,38.233466
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, GUCE MAHALLESI S. MUAMMER DUR SOKAK NO: 12 GUCE GIRESUN",+90 (454) 5131122,пн-пт: 08:30-17:00,40.892977,38.80763
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, SUTLUCE MAHALLESI OSMAN CIFTCI SOKAK NO: 17 DERELI GIRESUN",+90 (454) 4516121,пн-пт: 08:30-17:00,40.735597,38.450886
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, MERKEZ MAHALLESI ADNAN MENDERES BULVAR NO: 118 ESPIYE GIRESUN",+90 (454) 6712273,пн-пт: 08:30-17:00,40.943127,38.708975
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, IHSANIYE MAHALLESI UZUN SOKAK NO: 4 - 6 BULANCAK GIRESUN",+90 (454) 3613122,пн-пт: 08:30-17:00,40.937356,38.223092
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, KURTULUS MAHALLESI 15 TEMMUZ SEHITLER CADDE NO: 1 /1A CAMOLUK GIRESUN",+90 (456) 2131629,пн-пт: 08:30-17:00,40.157708,38.747524
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, GUMUSCAY MAHALLESI MEHMET SOMUNCUOGLU CADDE NO: 52 EYNESIL GIRESUN",+90 (454) 6112124,пн-пт: 08:30-17:00,41.064661,39.143216
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, KUMYALI MAHALLESI SALIH SINIRLIOGLU CADDE NO: 13 GORELE GIRESUN",+90 (454) 5813031,пн-пт: 08:30-17:00,41.032629,39.002775
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, BOZKURT MAHALLESI ATATURK CADDE NO: 23 KESAP GIRESUN",+90 (454) 7114122,пн-пт: 08:30-17:00,40.915979,38.510931
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, KAPU MAHALLESI GAZI CADDE NO: 105 MERKEZ GIRESUN",+90 (454) 2166265,пн-пт: 08:30-17:00,40.916685,38.389067
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, TEYYAREDUZU MAHALLESI BOZTEKKE CADDE NO: 17 B MERKEZ GIRESUN",+90 (454) 2161122,пн-пт: 08:30-17:00,40.914065,38.33542
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, MERKEZ MAHALLESI SELCUK KAYAALP CADDE NO: 21 A YAGLIDERE GIRESUN",+90 (454) 7513122,пн-пт: 08:30-17:00,40.859742,38.625598
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, YENI MAHALLESI BAHTIYAR AYDIN PASA BULVAR NO: 3 PIRAZIZ GIRESUN",+90 (454) 4114122,пн-пт: 08:30-17:00,40.953289,38.128831
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, BULBUL MAHALLESI KAZIM KARABEKIR CADDE NO: 2 SEBINKARAHISAR GIRESUN",+90 (454) 7815121,пн-пт: 08:30-17:00,40.287758,38.422931
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, CARSI MAHALLESI BELEDIYE CADDE NO: 46 TIREBOLU GIRESUN",+90 (454) 4716155,пн-пт: 08:30-17:00,41.006839,38.81491
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, MERKEZ MAHALLESI PIRINC SOKAK NO: 4 ESPIYE GIRESUN",+90 (454) 6114122,пн-пт: 08:30-17:00,40.94888,38.711713
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, HACISIYAM MAHALLESI ATATURK BULVAR NO: 83 MERKEZ GIRESUN",+90 (454) 2153454,пн-пт: 08:30-17:00,40.91305,38.376259
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, MERKEZ MAHALLESI LOKMAN CAGIRICI CADDE NO: 12 CANAKCI GIRESUN",+90 (454) 6114122,пн-пт: 08:30-17:00,40.917532,38.392653
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, CAVUSLU KOYU/MERKEZ MEVKII SAHIL CADDE NO: 63 GORELE GIRESUN",+90 (454) 5912422,пн-пт: 08:30-17:00,41.033277,39.002071
ST01235,Getmoneyglobal at POST OFFICE,"г. ГИРЕСУН, HACIMIKTAT MAHALLESI DERVISOGLU SOKAK NO: 19 MERKEZ GIRESUN",+90 (454) 2154477,пн-пт: 08:30-17:00,40.915854,38.383412
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, SOGANLI MAHALLESI MUSTAFA KEMALPASA CADDE NO: 123 BAHCELIEVLER ISTANBUL",+90 (212) 6484841,пн-пт: 08:30-17:00,41.012607,28.85653
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, SIYAVUSPASA MAHALLESI MUSTAFA KEMALPASA CADDE NO: 17 BAHCELIEVLER ISTANBUL",+90 (212) 5594312,пн-пт: 08:30-17:00,41.003384,28.852076
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, HEYBELIADA MAHALLESI ISGUZAR SOKAK NO: 7 ADALAR ISTANBUL",+90 (216) 3539456,пн-пт: 08:30-17:00,40.877697,29.099824
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, KINALIADA MAHALLESI KINALIBAG SOKAK NO: 27 ADALAR ISTANBUL",+90 (216) 3873061,пн-пт: 08:30-17:00,40.907765,29.054206
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, YENI MAHALLE MAHALLESI 538. SOKAK NO: 1 A GAZIOSMANPASA ISTANBUL",+90 (212) 5419735,пн-пт: 08:30-17:00,41.07419,28.903703
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, MEVLANA MAHALLESI SEFA CADDE NO: 51 A GAZIOSMANPASA ISTANBUL",+90 (212) 6554848,пн-пт: 08:30-17:00,41.085653,28.912474
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, SEMSIPASA MAHALLESI SOKULLU MEHMETPASA CADDE NO: 52 GAZIOSMANPASA ISTANBUL",+90 (212) 6173827,пн-пт: 08:30-17:00,41.064063,28.906231
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, YAVUZ SELIM MAHALLESI 1094. SOKAK NO: 12 A BAGCILAR ISTANBUL",+90 (212) 5518309,пн-пт: 08:30-17:00,41.042148,28.849238
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, PAZARICI MAHALLESI ORDU CADDE NO: 269 A GAZIOSMANPASA ISTANBUL",+90 (212) 4230752,пн-пт: 08:30-17:00,41.059237,28.933691
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, FEVZI CAKMAK MAHALLESI OSMAN GAZI CADDE NO: 85 A BAGCILAR ISTANBUL",+90 (212) 4417959,пн-пт: 08:30-17:00,41.041188,28.859035
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, YILDIZTEPE MAHALLESI SEHIT TEGMEN HASAN HUSEYIN AKSOY CADDE NO: 23 B BAGCILAR ISTANBUL",+90 (212) 4382600,пн-пт: 08:30-17:00,41.024148,28.855135
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, INONU MAHALLESI 410. SOKAK NO: 25 A BAGCILAR ISTANBUL",+90 (212) 4657136,пн-пт: 08:30-17:00,41.03099,28.849799
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, FATIH MAHALLESI PAZAR CADDE NO: 31 BAGCILAR ISTANBUL",+90 (212) 2031011,пн-пт: 08:30-17:00,41.050238,28.845994
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, MERKEZ MAHALLESI 674. SOKAK NO: 38 A BAGCILAR ISTANBUL",+90 (212) 4351019,пн-пт: 08:30-17:00,41.033422,28.86093
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, ELBASAN MAHALLESI KOOPERATIF CADDE NO: 3 CATALCA ISTANBUL",+90 (212) 7821800,пн-пт: 08:30-17:00,41.139451,28.414561
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, MERKEZ MAHALLESI SAMLI SOKAK NO: 19 /1 AVCILAR ISTANBUL",+90 (212) 6985707,пн-пт: 08:30-17:00,40.980495,28.722934
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, FIRUZKOY MAHALLESI HASAN ONEL CADDE NO: 53 AVCILAR ISTANBUL",+90 (212) 4246580,пн-пт: 08:30-17:00,41.009208,28.710459
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, GUMUSPALA MAHALLESI SUKRUBEY CADDE NO: 19 A AVCILAR ISTANBUL",+90 (212) 6953535,пн-пт: 08:30-17:00,40.979997,28.734561
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, CIHANGIR MAHALLESI CIVA CADDE NO: 9 AVCILAR ISTANBUL",+90 (212) 6982400,пн-пт: 08:30-17:00,40.990369,28.709068
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, UNIVERSITE MAHALLESI ISTIKLAL CADDE NO: 28 A AVCILAR ISTANBUL",+90 (212) 4238173,пн-пт: 08:30-17:00,40.998425,28.710142
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, KESTANELIK MAHALLESI KARACAKOY CADDE NO: 22 A CATALCA ISTANBUL",+90 (212) 8017985,пн-пт: 08:30-17:00,41.233525,28.494541
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, ATATURK MAHALLESI FATIH SULTAN MEHMET CADDE NO: 30 CATALCA ISTANBUL",+90 (212) 7821800,пн-пт: 08:30-17:00,41.142259,28.457469
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, KARACAKOY MERKEZ MAHALLESI CUMA SOKAK NO: 3 CATALCA ISTANBUL",+90 (212) 7712430,пн-пт: 08:30-17:00,41.402977,28.381732
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, YALIKOY MAHALLESI YALIKOY CADDE NO: 22 A CATALCA ISTANBUL",+90 (212) 7678010,пн-пт: 08:30-17:00,41.142259,28.457469
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, IHSANIYE MAHALLESI GAZI MUSTAFA KEMALPASA CADDE NO: 21 CATALCA ISTANBUL",+90 (212) 7943400,пн-пт: 08:30-17:00,39.031881,30.416788
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, YESILKOY MAHALLESI HAVALIMANI CADDE NO: 1 /1 BAKIRKOY ISTANBUL",+90 (212) 4660086,пн-пт: 08:30-17:00,40.982989,28.810443
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, IHSANIYE MAHALLESI GAZI MUSTAFA KEMALPASA CADDE NO: 21 CATALCA ISTANBUL",+90 (212) 7891950,пн-пт: 08:30-17:00,39.031881,30.416788
ST01235,Getmoneyglobal at POST OFFICE,"СТАМБУЛ, KAYABASI MAHALLESI EFLATUN SOKAK NO: 1 C BASAKSEHIR ISTANBUL",+90 (212) 6946060,пн-пт: 08:30-17:00,41.007891,28.832986
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, AHI EVRAN MAHALLESI A. S. O. BULVAR NO: 4 SINCAN ANKARA",+90 (312) 2701828,пн-пт: 08:30-17:00,39.968366,32.568383
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, TOREKENT MAHALLESI 331 SOKAK NO: 18 SINCAN ANKARA",+90 (312) 2721290,пн-пт: 08:30-17:00,39.992273,32.558546
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, VARLIK MAHALLESI BEYPAZARI CADDE NO: 7 B YENIMAHALLE ANKARA",+90 (312) 3420912,пн-пт: 08:30-17:00,39.956637,32.833015
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, ANDICEN MAHALLESI HURRIYET CADDE NO: 36 A SINCAN ANKARA",+90 (312) 2664481,пн-пт: 08:30-17:00,39.953751,32.590724
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, MALAZGIRT MAHALLESI MERAL CADDE NO: 25 SINCAN ANKARA",+90 (312) 5042289,пн-пт: 08:30-17:00,39.953403,32.570147
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, PINARBASI MAHALLESI VATAN CADDE NO: 102 A SINCAN ANKARA",+90 (312) 2663108,пн-пт: 08:30-17:00,39.946923,32.575547
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, CUMHURIYET MAHALLESI HURRIYET CADDE NO: 4 A SINCAN ANKARA",+90 (312) 6581515,пн-пт: 08:30-17:00,39.725446,32.353667
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, BAHCEKAPI MAHALLESI 2551 CADDE NO: 45 ETIMESGUT ANKARA",+90 (312) 2807202,пн-пт: 08:30-17:00,39.933087,32.718711
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, INONU MAHALLESI CENGIZ AYTMATOV CADDE NO: 5 YENIMAHALLE ANKARA",+90 (312) 2540267,пн-пт: 08:30-17:00,39.962771,32.705491
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, YASAMKENT MAHALLESI 3250 CADDE NO: 1 C CANKAYA ANKARA",+90 (312) 2194455,пн-пт: 08:30-17:00,39.865818,32.641646
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, ATAYURT MAHALLESI IMAM GAZALI CADDE NO: 38 ETIMESGUT ANKARA",+90 (312) 5032156,пн-пт: 08:30-17:00,39.843762,32.54604
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, ZUBEYDE HANIM MAHALLESI SUGUZELI CADDE NO: 24 ALTINDAG ANKARA",+90 (312) 6556100,пн-пт: 08:30-17:00,39.952764,32.841987
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, ORNEK MAHALLESI GULTEPE CADDE NO: 19 /5 ALTINDAG ANKARA",+90 (312) 3219581,пн-пт: 08:30-17:00,39.945603,32.885451
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, EMNIYET MAHALLESI HIPODROM CADDE NO: 109 E YENIMAHALLE ANKARA",+90 (312) 3440052,пн-пт: 08:30-17:00,39.9469,32.829174
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, KARDELEN MAHALLESI BASKENT BULVAR NO: 1 /1 YENIMAHALLE ANKARA",+90 (312) 2565616,пн-пт: 08:30-17:00,39.97758,32.697514
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, SARAY MAHALLESI FATIH SULTAN MEHMET BULVAR NO: 380 G-1 KAHRAMANKAZAN ANKARA",+90 (312) 8370130,пн-пт: 08:30-17:00,39.945452,32.723069
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, AKSEMSETTIN MAHALLESI 928 CADDE NO: 5 A MAMAK ANKARA",+90 (312) 3945082,пн-пт: 08:30-17:00,39.913699,32.930561
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, KIBRISKOY MAHALLESI KIBRIS KOYU CADDE NO: 13 A MAMAK ANKARA",+90 (312) 5660053,пн-пт: 08:30-17:00,39.890379,32.982433
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, FAHRI KORUTURK MAHALLESI 839 SOKAK NO: 2 B MAMAK ANKARA",+90 (312) 3917086,пн-пт: 08:30-17:00,39.903565,32.926161
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, DODURGA MAHALLESI TURKKONUT BULVAR NO: 70 /1 CANKAYA ANKARA",+90 (312) 2418501,пн-пт: 08:30-17:00,39.847738,32.674508
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, ZUBEYDE HANIM MAHALLESI SUGUZELI CADDE NO: 12 ALTINDAG ANKARA",+90 (312) 3459269,пн-пт: 08:30-17:00,39.953456,32.841132
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, GAZI MAHALLESI HIPODROM CADDE NO: 20 YENIMAHALLE ANKARA",+90 (312) 3421550,пн-пт: 08:30-17:00,39.948402,32.827344
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, TURGUT OZAL MAHALLESI SEHIT KAYMAKAM MUHAMMED FATIH SAFITURK BULVAR NO: 102 A YENIMAHALLE ANKARA",+90 (312) 5801968,пн-пт: 08:30-17:00,39.988413,32.694269
ST01235,Getmoneyglobal at POST OFFICE,"г. АНКАРА, MALIKOY BASKENT OSB MAHALLESI 21 CADDE NO: 3 SINCAN ANKARA",+90 (312) 6451101,пн-пт: 08:30-17:00,39.950685,32.649357
ST01235,Getmoneyglobal at POST OFFICE,"г. АНТАЛЬЯ, ASAGI MAHALLESI MILLET CADDE NO: 7 IBRADI ANTALYA",+90 (242) 7211054,пн-пт: 08:30-17:00,37.09537,31.595058
ST01235,Getmoneyglobal at POST OFFICE,"г. АНТАЛЬЯ, HACI ILYAS MAHALLESI MEDRESE CADDE NO: 1 AKSEKI ANTALYA",+90 (242) 6912421,пн-пт: 08:30-17:00,37.046107,31.787495
